OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-4390,2022-105F,2024-11-28T14:56:41.518464,15.01268363,.0002435,97.6577,212.0634,89.7818,270.3685,0,U,53653,999,12330,.19659E-3,.2467E-4,0
STARLINK-4420,2022-105G,2024-11-28T15:58:00.745824,15.01266150,.0005012,97.6553,212.1480,69.2635,290.9126,0,U,53654,999,12331,.12052E-3,.149E-4,0
STARLINK-4470,2022-105H,2024-11-28T09:39:26.027712,15.01260309,.0005121,97.6550,211.8919,68.4592,291.7178,0,U,53655,999,12327,.16332E-3,.204E-4,0
STARLINK-4466,2022-105J,2024-11-29T03:01:52.748544,15.01249874,.0003652,97.6569,212.6052,88.4516,271.7126,0,U,53656,999,12366,-.10509E-3,-.1408E-4,0
STARLINK-4469,2022-105K,2024-11-28T17:36:39.092256,15.01274189,.0005742,97.6529,212.2170,62.1096,298.0709,0,U,53657,999,12332,.15691E-3,.1958E-4,0
STARLINK-4452,2022-105L,2024-11-28T09:28:45.437376,15.01273526,.0002674,97.6543,211.8749,63.2041,296.9457,0,U,53658,999,12355,-.17078E-3,-.2253E-4,0
STARLINK-4463,2022-105M,2024-11-28T03:07:52.122432,15.01262660,.0004762,97.6546,211.6165,62.2149,297.9557,0,U,53659,999,12323,.9744E-4,.1193E-4,0
STARLINK-4473,2022-105N,2024-11-28T15:44:40.428672,15.01267344,.0001889,97.6554,212.1341,87.4225,272.7215,0,U,53660,999,12359,.13022E-3,.1614E-4,0
STARLINK-4472,2022-105P,2024-11-28T15:47:42.095040,15.01264501,.0003308,97.6553,212.1400,86.2620,273.8983,0,U,53661,999,12331,.13047E-3,.1617E-4,0
STARLINK-4357,2022-105Q,2024-11-28T15:39:43.102944,15.01248415,.0002519,97.6547,212.1281,83.2280,276.9231,0,U,53662,999,12331,-.54781E-4,-.762E-5,0
STARLINK-4457,2022-105R,2024-11-28T09:23:26.026080,15.01260819,.0003599,97.6548,211.8729,86.8397,273.3239,0,U,53663,999,12327,.15831E-3,.1975E-4,0
STARLINK-4471,2022-105S,2024-11-28T02:46:32.243808,15.01247645,.0001843,97.6539,211.6057,100.3013,259.8419,0,U,53664,999,12323,-.20051E-3,-.2633E-4,0
STARLINK-4334,2022-105T,2024-11-28T09:12:46.793952,15.01262312,.0002267,97.6527,211.8766,100.9538,259.1941,0,U,53665,999,12327,-.14234E-4,-.242E-5,0
STARLINK-4449,2022-105U,2024-11-28T15:28:40.567872,15.01263366,.0000554,97.6539,212.1284,122.2932,237.8346,0,U,53666,999,12331,.42974E-4,.493E-5,0
STARLINK-4406,2022-105V,2024-11-28T09:18:06.036768,15.01264612,.000237,97.6543,211.8687,88.0671,272.0825,0,U,53667,999,12327,.31838E-3,.4033E-4,0
STARLINK-4458,2022-105W,2024-11-28T10:43:24.945600,15.01262448,.0001535,97.6542,211.8989,81.0383,279.1015,0,U,53668,999,12328,.1327E-3,.1646E-4,0
STARLINK-4464,2022-105X,2024-11-28T09:15:25.904736,15.01264444,.0002122,97.6551,211.8587,89.8218,270.3250,0,U,53669,999,12355,.19648E-3,.2466E-4,0
STARLINK-4459,2022-105Y,2024-11-28T02:38:10.937184,15.01259697,.0001089,97.6543,211.5918,91.9518,268.1831,0,U,53670,999,12323,.36521E-4,.41E-5,0
STARLINK-4440,2022-105Z,2024-11-27T05:50:48.227136,15.01257460,.0001232,97.6548,210.7431,89.1621,270.9744,0,U,53671,999,12338,.64161E-4,.765E-5,0
STARLINK-4428,2022-105AA,2024-11-28T10:19:24.571200,15.01266569,.0001652,97.6561,211.9338,84.8093,275.3320,0,U,53672,999,12328,.17672E-3,.2212E-4,0
STARLINK-4456,2022-105AB,2024-11-28T09:37:07.032576,15.01266206,.0005661,97.6545,211.8887,67.0945,293.0876,0,U,53673,999,12327,.1669E-3,.2086E-4,0
STARLINK-4620,2022-105AC,2024-11-27T05:42:27.685152,15.01245196,.0001236,97.6548,210.7340,91.0360,269.1006,0,U,53674,999,12338,.15294E-3,.1905E-4,0
STARLINK-4617,2022-105AD,2024-11-29T02:21:52.490880,15.01259429,.0001315,97.6552,212.5895,63.6781,296.4578,0,U,53675,999,12366,.34301E-3,.4349E-4,0
STARLINK-4621,2022-105AE,2024-11-29T02:24:31.366656,15.01284349,.0001016,97.6540,212.5695,96.7740,263.3600,0,U,53676,999,12366,-.26818E-3,-.3504E-4,0
STARLINK-4579,2022-105AF,2024-11-29T02:32:32.595648,15.01278622,.000072,97.6549,212.5771,128.9553,231.1735,0,U,53677,999,12366,.39528E-3,.5024E-4,0
STARLINK-4418,2022-105AG,2024-11-28T15:21:02.216736,15.01268985,.0001093,97.6545,212.0950,91.8442,268.2907,0,U,53678,999,12359,.23285E-3,.2934E-4,0
STARLINK-4632,2022-105AH,2024-11-27T05:39:47.928096,15.01256153,.0001467,97.6550,210.7329,90.2487,269.8905,0,U,53679,999,12338,.3908E-4,.443E-5,0
STARLINK-4630,2022-105AJ,2024-11-28T11:52:43.711104,15.01264297,.0001735,97.6571,211.9770,83.8744,276.2678,0,U,53680,999,12329,.8055E-4,.976E-5,0
STARLINK-4424,2022-105AK,2024-11-28T15:02:00.890016,15.01266704,.0001638,97.6590,212.1216,96.3399,263.8012,0,U,53681,999,12331,.14635E-3,.1822E-4,0
STARLINK-4438,2022-105AL,2024-11-28T10:00:45.013824,15.01267981,.0002295,97.6592,211.9310,76.4370,283.7109,0,U,53682,999,12328,.27351E-3,.3456E-4,0
STARLINK-4625,2022-105AM,2024-11-28T15:10:22.011744,15.01267130,.0001549,97.6558,212.1052,86.9168,273.2233,0,U,53683,999,12331,.13198E-3,.1637E-4,0
STARLINK-4624,2022-105AN,2024-11-28T02:46:11.568288,15.01253334,.0001588,97.6529,211.6645,87.6192,272.5214,0,U,53684,999,12323,.38211E-3,.4851E-4,0
STARLINK-4626,2022-105AP,2024-11-29T02:11:32.877600,15.01269920,.0002453,97.6584,212.5718,88.4478,271.7027,0,U,53685,999,12366,.18058E-3,.2262E-4,0
STARLINK-4467,2022-105AQ,2024-11-29T03:07:11.444448,15.01265614,.0003798,97.6525,212.6638,77.2610,282.9039,0,U,53686,999,12367,.21213E-3,.2667E-4,0
STARLINK-4569,2022-105AR,2024-11-28T14:59:21.620256,15.01256188,.0001932,97.6613,212.1096,99.5149,260.6294,0,U,53687,999,12331,.22033E-3,.2772E-4,0
STARLINK-4571,2022-105AS,2024-11-28T10:03:24.430464,15.01269634,.0000984,97.6569,211.9158,107.3214,252.8118,0,U,53688,999,12328,.29217E-3,.3697E-4,0
STARLINK-4562,2022-105AT,2024-11-28T09:45:06.746112,15.01267311,.0005378,97.6557,211.9359,68.8973,291.2826,0,U,53689,999,12328,.20005E-3,.2512E-4,0
STARLINK-4570,2022-105AU,2024-11-28T15:23:21.219648,15.01264818,.0000976,97.6548,212.0615,68.7452,291.3876,0,U,53690,999,12331,.12582E-3,.1558E-4,0
STARLINK-4560,2022-105AV,2024-11-27T10:06:24.394752,15.01260641,.0002907,97.6574,210.9199,88.3971,271.7586,0,U,53691,999,12313,.62164E-5,.21E-6,0
STARLINK-4572,2022-105AW,2024-11-28T17:57:58.951872,15.01257246,.0002098,97.6557,212.2408,83.8853,276.2610,0,U,53692,999,12333,.22056E-3,.2775E-4,0
STARLINK-4566,2022-105AX,2024-11-27T09:55:44.576832,15.01255368,.0003288,97.6549,210.9234,92.9448,267.2153,0,U,53693,999,12313,-.61526E-4,-.849E-5,0
STARLINK-4725,2022-107A,2024-11-28T14:07:10.577568,15.08841863,.0001422,53.2166,176.1537,86.7827,273.3328,0,U,53700,999,12374,.79137E-4,.972E-5,0
STARLINK-4711,2022-107B,2024-11-28T14:01:50.150208,15.08862021,.0001263,53.2178,176.1251,119.6680,240.4438,0,U,53701,999,12374,.23938E-3,.3526E-4,0
STARLINK-4724,2022-107C,2024-11-28T19:24:30.741696,15.08843546,.00015,53.2136,160.4386,78.9192,281.1969,0,U,53702,999,12476,.13637E-3,.1883E-4,0
STARLINK-4731,2022-107D,2024-11-28T14:23:07.160352,15.08867794,.0002019,53.2153,176.2294,85.5533,274.5689,0,U,53703,999,12374,.27411E-3,.408E-4,0
STARLINK-4714,2022-107E,2024-11-28T21:53:36.967488,15.08839115,.0001328,53.2162,175.3282,102.2726,257.8415,0,U,53704,999,12378,.63029E-4,.715E-5,0
STARLINK-4717,2022-107F,2024-11-28T21:48:19.561536,15.08795142,.0001591,53.2153,175.3078,95.0651,265.0523,0,U,53705,999,12378,.75129E-3,.11674E-3,0
STARLINK-4716,2022-107G,2024-11-28T21:27:07.003584,15.08833243,.0002459,53.2166,175.2049,81.4242,278.7029,0,U,53706,999,12453,.53232E-4,.559E-5,0
STARLINK-4667,2022-107H,2024-11-28T21:15:48.405888,15.08827221,.0001284,53.2153,160.2028,96.4150,263.6988,0,U,53707,999,12399,-.21146E-3,-.365E-4,0
STARLINK-4694,2022-107J,2024-11-28T20:54:35.424576,15.08843948,.00015,53.2148,160.1247,81.4717,278.6445,0,U,53708,999,12474,.10826E-3,.1436E-4,0
STARLINK-4685,2022-107K,2024-11-28T07:52:55.971840,15.08842199,.0001568,53.2166,182.3879,94.0884,266.0287,0,U,53709,999,12407,.65985E-4,.762E-5,0
STARLINK-4627,2022-107M,2024-11-29T00:02:42.743904,15.08845633,.0001911,53.2156,179.4799,60.0162,300.1020,0,U,53711,999,12373,-.28907E-4,-.748E-5,0
STARLINK-4683,2022-107N,2024-11-28T21:50:10.734144,15.08843056,.0001379,53.2163,179.6284,89.3300,270.7850,0,U,53712,999,12372,.94543E-4,.1217E-4,0
STARLINK-4698,2022-107P,2024-11-28T22:14:57.204672,15.24291368,.0007247,53.2105,178.4065,149.8398,210.3019,0,U,53713,999,12374,.23921E-2,.59378E-3,0
STARLINK-4688,2022-107Q,2024-11-28T22:00:00.999936,15.52233524,.0001192,53.2110,156.8326,59.8890,322.4808,0,U,53714,999,580,.18379E-1,.1251391E-1,0
STARLINK-4686,2022-107R,2024-11-28T22:18:42.825312,15.08844440,.0001011,53.2156,184.7140,81.5769,278.5338,0,U,53715,999,12364,.25713E-3,.3807E-4,0
STARLINK-4699,2022-107S,2024-11-28T22:13:23.323296,15.08841012,.0001216,53.2153,184.6897,85.6843,274.4288,0,U,53716,999,12364,.83568E-4,.1042E-4,0
STARLINK-4695,2022-107U,2024-11-28T14:02:02.626368,15.08842407,.0001404,53.2151,186.8097,83.6899,276.4253,0,U,53718,999,12403,.16735E-3,.2377E-4,0
STARLINK-4644,2022-107V,2024-11-28T20:26:04.514496,15.08841920,.0001328,53.2148,154.9727,89.5462,270.5683,0,U,53719,999,12404,-.42255E-4,-.96E-5,0
STARLINK-4642,2022-107W,2024-11-28T08:05:31.898400,15.08839075,.0001426,53.2166,187.4105,104.6794,255.4356,0,U,53720,999,12401,.31134E-4,.208E-5,0
STARLINK-4707,2022-107X,2024-11-28T22:34:39.951552,15.08839570,.0000424,53.2158,184.7825,74.0983,286.0056,0,U,53721,999,12364,.57795E-3,.8922E-4,0
STARLINK-4700,2022-107Y,2024-11-29T00:20:36.789216,15.08819769,.0001446,53.2156,184.5258,94.4673,265.6484,0,U,53722,999,12365,.13244E-3,.1819E-4,0
STARLINK-4705,2022-107Z,2024-11-28T14:11:09.602304,15.08840909,.0001812,53.2159,186.1595,89.8550,270.2650,0,U,53723,999,12419,.11796E-3,.159E-4,0
STARLINK-4663,2022-107AA,2024-11-28T08:10:49.979136,15.08854663,.0001452,53.2171,187.4348,93.1869,266.9289,0,U,53724,999,12355,-.81185E-4,-.158E-4,0
STARLINK-4697,2022-107AC,2024-11-28T19:29:08.642112,15.08844663,.0001388,53.2160,185.3976,109.5417,250.5725,0,U,53726,999,12408,.11915E-3,.1609E-4,0
STARLINK-4701,2022-107AD,2024-11-29T00:31:13.326528,15.08842987,.0001454,53.2161,184.5758,94.0657,266.0502,0,U,53727,999,12365,.15718E-3,.2215E-4,0
STARLINK-4640,2022-107AE,2024-11-28T22:50:31.753824,15.08865963,.0001421,53.2156,184.8512,95.7706,264.3448,0,U,53728,999,12364,-.43886E-3,-.7271E-4,0
STARLINK-4651,2022-107AF,2024-11-28T23:11:45.694176,15.08835900,.0001282,53.2161,184.9426,91.5356,268.5783,0,U,53729,999,12364,.53779E-4,.568E-5,0
STARLINK-4641,2022-107AG,2024-11-28T15:04:13.392192,15.08836286,.000156,53.2164,186.3854,89.0574,271.0597,0,U,53730,999,12419,.33738E-4,.249E-5,0
STARLINK-4636,2022-107AH,2024-11-28T15:20:08.265120,15.08837941,.0001454,53.2153,186.4570,93.8130,266.3029,0,U,53731,999,12422,.11818E-3,.1593E-4,0
STARLINK-4661,2022-107AJ,2024-11-28T13:35:31.274016,15.08838034,.0001358,53.2158,186.7102,97.5094,262.6052,0,U,53732,999,12358,.10515E-3,.1386E-4,0
STARLINK-4574,2022-107AK,2024-11-28T21:52:17.270400,15.08840278,.0001252,53.2156,185.3068,84.0893,276.0241,0,U,53733,999,12363,.92391E-4,.1183E-4,0
STARLINK-4616,2022-107AL,2024-11-28T23:06:27.608256,15.08833519,.0001493,53.2165,184.9205,91.8801,268.2362,0,U,53734,999,12364,.73113E-4,.876E-5,0
STARLINK-4618,2022-107AM,2024-11-28T22:33:17.309952,15.08841935,.0001269,53.2152,194.7647,82.0907,278.0229,0,U,53735,999,12350,.16353E-3,.2316E-4,0
STARLINK-4652,2022-107AN,2024-11-28T13:50:04.138656,15.08828047,.0001165,53.2167,186.7722,107.3158,252.7962,0,U,53736,999,12358,.79006E-4,.969E-5,0
STARLINK-4646,2022-107AP,2024-11-28T08:20:07.354176,15.08841468,.0001387,53.2168,197.4603,83.6682,276.4468,0,U,53737,999,12341,.11413E-3,.1529E-4,0
STARLINK-4662,2022-107AQ,2024-11-28T08:09:30.476448,15.08842685,.0001343,53.2158,197.4162,93.2161,266.8985,0,U,53738,999,12404,.53908E-4,.57E-5,0
STARLINK-4607,2022-107AS,2024-11-29T00:19:16.273056,15.08849211,.0001356,53.2171,194.5112,90.1607,269.9541,0,U,53740,999,12351,.18388E-3,.264E-4,0
STARLINK-4614,2022-107AT,2024-11-28T07:54:18.459648,15.08848891,.0000893,53.2174,182.4612,110.6652,249.4436,0,U,53741,999,12440,.10694E-3,.1415E-4,0
STARLINK-4637,2022-107AU,2024-11-29T00:24:35.384544,15.08840664,.0001446,53.2174,194.5336,88.4489,271.6669,0,U,53742,999,12351,.1083E-3,.1436E-4,0
STARLINK-4645,2022-107AV,2024-11-29T00:45:48.798720,15.08844257,.0001396,53.2167,194.6282,88.0493,272.0659,0,U,53743,999,12351,.14141E-3,.1964E-4,0
STARLINK-4670,2022-107AW,2024-11-28T14:09:50.173056,15.08833494,.0001245,53.2168,196.1484,100.8359,259.2773,0,U,53744,999,12423,.825E-4,.1025E-4,0
STARLINK-4656,2022-107AX,2024-11-28T15:18:48.339072,15.08841081,.0001494,53.2166,196.4356,79.6712,280.4448,0,U,53745,999,12423,.13617E-3,.188E-4,0
STARLINK-4589,2022-107AY,2024-11-28T15:08:11.826816,15.08843980,.0001672,53.2170,196.3923,73.4723,286.6453,0,U,53746,999,12423,.18421E-3,.2645E-4,0
STARLINK-4669,2022-107BA,2024-11-28T22:00:00.999936,15.22654122,.000141,53.2162,194.4790,70.9942,14.6940,0,U,53748,999,12350,.40138E-1,.1032193E-1,0
STARLINK-4680,2022-107BB,2024-11-28T22:00:00.999936,15.37089997,.0004726,53.2164,176.6543,160.9591,118.5674,0,U,53749,999,592,.27998E-2,.10418E-2,0
STARLINK-4612,2022-107BC,2024-11-28T15:29:25.287648,15.08839262,.0001364,53.2157,196.4803,86.1441,273.9707,0,U,53750,999,12424,.15936E-3,.2249E-4,0
STARLINK-4718,2022-111A,2024-11-29T01:36:07.990560,15.08835676,.0001508,53.2173,214.3003,86.7156,273.4009,0,U,53773,999,12245,.107E-3,.1415E-4,0
STARLINK-4719,2022-111B,2024-11-28T23:55:27.223104,15.08838075,.0001211,53.2173,214.5786,93.2200,266.8931,0,U,53774,999,12244,.85004E-4,.1065E-4,0
STARLINK-4722,2022-111C,2024-11-29T00:39:13.155840,15.08839461,.0001458,53.2157,204.7938,84.5255,275.5904,0,U,53775,999,12258,.1301E-3,.1783E-4,0
STARLINK-4708,2022-111D,2024-11-28T02:16:34.080096,15.08838856,.000149,53.2167,213.9035,75.7781,284.3376,0,U,53776,999,12346,.16472E-4,-.26E-6,0
STARLINK-4664,2022-111E,2024-11-28T22:53:13.359840,15.08835199,.0001348,53.2158,205.0429,83.7036,276.4110,0,U,53777,999,12257,.40497E-4,.357E-5,0
STARLINK-4709,2022-111F,2024-11-29T01:07:36.937920,15.08837266,.0001594,53.2161,209.1961,82.7658,277.3515,0,U,53778,999,12252,.13887E-3,.1923E-4,0
STARLINK-4706,2022-111G,2024-11-28T19:37:08.611392,15.08838195,.0001321,53.2164,205.6145,86.8644,273.2500,0,U,53779,999,12255,-.16562E-3,-.2923E-4,0
STARLINK-4678,2022-111H,2024-11-28T08:40:03.053280,15.08841823,.0001074,53.2161,207.7430,103.0387,257.0725,0,U,53780,999,12329,.94708E-4,.122E-4,0
STARLINK-4462,2022-111J,2024-11-28T01:51:58.625568,15.08843614,.0001386,53.2160,208.8182,110.5724,249.5417,0,U,53781,999,12325,.72111E-5,-.173E-5,0
STARLINK-4679,2022-111K,2024-11-28T19:31:49.885248,15.08836760,.0001249,53.2165,205.5925,101.3714,258.7418,0,U,53782,999,12255,.1505E-3,.2108E-4,0
STARLINK-4536,2022-111L,2024-11-29T01:32:09.067776,15.08841849,.000061,53.2157,204.3138,112.3956,247.7101,0,U,53783,999,12259,.12734E-3,.174E-4,0
STARLINK-4687,2022-111M,2024-11-28T16:15:45.610272,15.08839674,.0001373,53.2152,206.1649,80.0291,280.0856,0,U,53784,999,12334,.12651E-3,.1726E-4,0
STARLINK-4631,2022-111P,2024-11-27T23:26:14.632800,15.08836534,.0001224,53.2169,199.0348,86.3438,273.7694,0,U,53786,999,12338,-.11407E-3,-.2103E-4,0
STARLINK-4743,2022-111Q,2024-11-27T23:55:22.513440,15.08845440,.0001647,53.2169,209.0273,75.7780,284.3395,0,U,53787,999,12324,.76618E-3,.11929E-3,0
STARLINK-4666,2022-111S,2024-11-28T15:33:18.911520,15.08842687,.0001859,53.2169,205.9885,78.9393,281.1808,0,U,53789,999,12333,.32981E-3,.4965E-4,0
STARLINK-4734,2022-111T,2024-11-28T20:40:41.687904,15.08839242,.0001619,53.2169,205.1848,81.6531,278.4644,0,U,53790,999,12256,.20943E-3,.3047E-4,0
STARLINK-4739,2022-111V,2024-11-28T23:21:08.023392,15.08833473,.000135,53.2161,205.1518,91.7159,268.3988,0,U,53792,999,12257,.67862E-4,.792E-5,0
STARLINK-4728,2022-111W,2024-11-27T23:50:03.822720,15.08844512,.000157,53.2173,209.0019,95.6827,264.4344,0,U,53793,999,12243,.36278E-4,.289E-5,0
STARLINK-4730,2022-111X,2024-11-28T15:50:36.472704,15.08834811,.0001235,53.2181,206.0541,99.8671,260.2461,0,U,53794,999,12333,.21148E-3,.3079E-4,0
STARLINK-4742,2022-111Y,2024-11-28T23:24:59.857920,15.08816924,.000175,53.2164,204.4695,113.5939,246.5237,0,U,53795,999,12258,.62753E-3,.9707E-4,0
STARLINK-4721,2022-111Z,2024-11-28T14:33:48.509280,15.25213651,.000488,53.1906,178.6180,127.2599,232.8846,0,U,53796,999,12374,.25862E-2,.66064E-3,0
STARLINK-4723,2022-111AA,2024-11-29T00:44:23.995392,15.08841223,.0001286,53.2157,204.1037,79.9719,280.1418,0,U,53797,999,12259,.15168E-3,.2127E-4,0
STARLINK-4712,2022-111AB,2024-11-28T08:55:51.122208,15.08846248,.000154,53.2169,207.1015,87.0982,273.0186,0,U,53798,999,12328,.12586E-3,.1716E-4,0
STARLINK-4710,2022-111AC,2024-11-28T22:40:01.801920,15.08857151,.000175,53.2152,194.9965,85.7996,274.3196,0,U,53799,999,12269,.75838E-3,.11808E-3,0
STARLINK-4720,2022-111AD,2024-11-28T22:22:43.135680,15.08831574,.0001268,53.2166,194.9300,95.9704,264.1432,0,U,53800,999,12269,.96708E-4,.1251E-4,0
STARLINK-4715,2022-111AE,2024-11-29T01:06:58.413888,15.08843107,.0002691,53.2181,194.2267,49.0730,311.0495,0,U,53801,999,12271,.81402E-4,.1007E-4,0
STARLINK-4726,2022-111AF,2024-11-28T01:32:04.846272,15.08841400,.0001384,53.2171,198.7502,96.5115,263.6035,0,U,53802,999,12256,.65331E-4,.752E-5,0
STARLINK-4727,2022-111AG,2024-11-28T22:32:38.780736,15.08829252,.0001722,53.2145,180.0053,49.6227,310.4915,0,U,53803,999,12290,.81349E-3,.12679E-3,0
STARLINK-4729,2022-111AH,2024-11-28T07:42:25.836768,15.08825372,.0001393,53.2173,192.5103,81.4149,278.7001,0,U,53804,999,12348,-.12322E-3,-.2248E-4,0
STARLINK-4763,2022-111AJ,2024-11-28T13:12:21.557664,15.08843197,.0001077,53.2153,181.8302,95.8028,264.3087,0,U,53805,999,12284,.4656E-3,.7131E-4,0
STARLINK-4768,2022-111AK,2024-11-28T14:09:12.419712,15.08828905,.0001103,53.2157,181.3636,93.3803,266.7315,0,U,53806,999,12366,.2896E-3,.4323E-4,0
STARLINK-4749,2022-114A,2024-11-28T19:30:51.116832,15.45033844,.0002004,53.2136,186.5446,192.3574,167.7385,0,U,53818,999,12265,.27324E-2,.132879E-2,0
STARLINK-4738,2022-114B,2024-11-28T19:49:01.244640,15.08844817,.0001348,53.2169,235.3313,81.6690,278.4455,0,U,53819,999,12196,.21404E-3,.3121E-4,0
STARLINK-4758,2022-114C,2024-11-29T02:58:17.095872,15.08867499,.0001447,53.2173,234.3467,106.6354,253.4797,0,U,53820,999,12200,.41386E-3,.631E-4,0
STARLINK-4752,2022-114D,2024-11-27T22:43:12.368352,15.08827264,.0001088,53.2153,184.2184,163.5082,196.5945,0,U,53821,999,12314,-.3604E-4,-.861E-5,0
STARLINK-4748,2022-114F,2024-11-28T15:11:29.474592,15.08846647,.0001406,53.2165,191.3139,92.7274,267.3879,0,U,53823,999,12310,.33788E-3,.5094E-4,0
STARLINK-4757,2022-114G,2024-11-29T01:01:13.998432,15.08014663,.000135,53.2177,233.8567,90.9760,269.1386,0,U,53824,999,12200,.61804E-4,.676E-5,0
STARLINK-4751,2022-114H,2024-11-29T01:12:19.569600,15.08833267,.0001581,53.2180,234.5956,71.3355,288.7809,0,U,53825,999,12199,.63258E-4,.719E-5,0
STARLINK-4756,2022-114J,2024-11-28T18:24:15.123744,15.08840894,.0002032,53.2198,235.6727,99.9532,260.1689,0,U,53826,999,12249,-.32711E-4,-.809E-5,0
STARLINK-4764,2022-114K,2024-11-29T01:01:42.730752,15.08838378,.0001458,53.2175,234.5535,95.3402,264.7756,0,U,53827,999,12199,.14436E-3,.201E-4,0
STARLINK-4760,2022-114L,2024-11-28T18:18:57.663360,15.08818324,.0001505,53.2171,235.6474,103.2379,256.8781,0,U,53828,999,12249,-.68826E-4,-.1382E-4,0
STARLINK-4759,2022-114M,2024-11-29T00:56:24.823680,15.08831693,.0001087,53.2168,234.5304,96.6552,263.4564,0,U,53829,999,12199,.11842E-4,-.99E-6,0
STARLINK-4761,2022-114N,2024-11-29T00:29:53.988864,15.08817179,.0001662,53.2171,234.4112,84.5617,275.5565,0,U,53830,999,12199,.10728E-2,.16816E-3,0
STARLINK-4649,2022-114P,2024-11-29T00:51:04.912992,15.08854345,.0001734,53.2183,234.5064,88.0753,272.0437,0,U,53831,999,12199,-.71432E-3,-.11643E-3,0
STARLINK-4747,2022-114Q,2024-11-29T03:30:01.866816,15.08845807,.0001417,53.2166,233.7735,94.2917,265.8237,0,U,53832,999,12201,.23713E-3,.3489E-4,0
STARLINK-4771,2022-114R,2024-11-28T23:01:10.281792,15.08844417,.0001411,53.2167,234.7345,82.6379,277.4774,0,U,53833,999,12198,.24E-3,.3534E-4,0
STARLINK-4737,2022-114S,2024-11-29T03:19:24.771360,15.08841998,.0001409,53.2180,233.7289,94.6808,265.4345,0,U,53834,999,12201,.15619E-3,.2199E-4,0
STARLINK-4783,2022-114T,2024-11-28T18:03:01.748448,15.08836134,.0001468,53.2175,235.5764,81.2784,278.8374,0,U,53835,999,12249,.10861E-3,.1441E-4,0
STARLINK-4778,2022-114U,2024-11-28T17:22:01.727904,15.08858469,.0001111,53.2169,226.1253,73.4416,286.6698,0,U,53836,999,12262,.18994E-3,.2738E-4,0
STARLINK-4776,2022-114V,2024-11-29T00:13:57.788832,15.08824485,.0001418,53.2170,234.3449,108.6559,251.4587,0,U,53837,999,12199,.91853E-4,.1174E-4,0
STARLINK-4773,2022-114W,2024-11-28T23:38:15.966528,15.08834977,.0001331,53.2184,224.9149,98.9215,261.1928,0,U,53838,999,12212,.58263E-4,.639E-5,0
STARLINK-4784,2022-114X,2024-11-28T17:27:19.909728,15.08839358,.0001736,53.2160,226.1483,109.7739,250.3440,0,U,53839,999,12262,.11048E-3,.1471E-4,0
STARLINK-4766,2022-114Y,2024-11-28T23:23:42.851328,15.08850770,.0001444,53.2171,224.8560,98.7565,261.3591,0,U,53840,999,12212,.99167E-4,.1291E-4,0
STARLINK-4750,2022-114Z,2024-11-28T10:49:53.457888,15.08865241,.0001401,53.2159,227.2772,66.9417,293.1723,0,U,53841,999,12258,.84839E-3,.13249E-3,0
STARLINK-4754,2022-114AA,2024-11-28T23:11:44.091456,15.08844085,.0002414,53.2188,224.7961,84.3656,275.7611,0,U,53842,999,12212,.2412E-3,.3553E-4,0
STARLINK-4769,2022-114AB,2024-11-28T23:27:39.202848,15.08839670,.0001421,53.2170,224.8724,81.3455,278.7698,0,U,53843,999,12212,.16163E-3,.2285E-4,0
STARLINK-4745,2022-114AC,2024-11-28T19:50:21.154272,15.08841068,.0001443,53.2181,225.3560,86.3265,273.7892,0,U,53844,999,12264,.14124E-3,.1961E-4,0
STARLINK-4753,2022-114AD,2024-11-29T02:27:48.787200,15.08846827,.0001932,53.2189,224.2527,87.7570,272.3643,0,U,53845,999,12214,.21443E-3,.3127E-4,0
STARLINK-4746,2022-114AE,2024-11-28T10:07:25.474368,15.08841831,.0001215,53.2173,227.0899,92.1162,267.9969,0,U,53846,999,12258,-.13237E-4,-.499E-5,0
STARLINK-4777,2022-114AF,2024-11-28T18:20:16.176768,15.08832421,.0001416,53.2171,225.6711,83.5640,276.5513,0,U,53847,999,12263,.50591E-4,.517E-5,0
STARLINK-4780,2022-114AG,2024-11-29T00:15:17.629344,15.08829768,.0001653,53.2175,224.3639,75.2381,284.8794,0,U,53848,999,12213,.10435E-3,.1373E-4,0
STARLINK-4770,2022-114AH,2024-11-29T00:31:11.500032,15.08838115,.000102,53.2171,224.4392,89.0195,271.0914,0,U,53849,999,12213,.14292E-3,.1987E-4,0
STARLINK-4767,2022-114AJ,2024-11-28T17:37:49.382976,15.08840442,.0001469,53.2164,225.4857,99.1491,260.9668,0,U,53850,999,12263,.33131E-4,.239E-5,0
STARLINK-4755,2022-114AK,2024-11-28T16:23:40.139808,15.08827757,.0001629,53.2176,225.8776,95.9035,264.2143,0,U,53851,999,12262,.95108E-4,.1225E-4,0
STARLINK-4797,2022-114AL,2024-11-29T02:15:12.015648,15.08850266,.0001323,53.2167,219.1896,98.6721,261.4421,0,U,53852,999,12221,.13107E-3,.1799E-4,0
